0x1f602,0.220968404
0x2764,0.746086957
0x2665,0.657614782
0x1f60d,0.677936783
0x1f62d,-0.093376764
0x1f618,0.701754386
0x1f60a,0.644695543
0x1f44c,0.563760684
0x1f495,0.632916667
0x1f44f,0.520547945
0x1f601,0.449977159
0x263a,0.658098933
0x2661,0.669873418
0x1f44d,0.522114347
0x1f629,-0.368362832
0x1f64f,0.417803769
0x270c,0.464146023
0x1f60f,0.332457293
0x1f609,0.46416831
0x1f64c,0.560424967
0x1f648,0.432692308
0x1f4aa,0.555713272
0x1f604,0.422031474
0x1f612,-0.374729242
0x1f483,0.735863095
0x1f496,0.713380839
0x1f603,0.558043118
0x1f614,-0.146058091
0x1f631,0.190265487
0x1f389,0.739555556
0x1f61c,0.456038647
0x262f,0.001008065
0x1f338,0.652219873
0x1f49c,0.656017039
0x1f499,0.73245614
0x2728,0.35259434
0x1f633,0.017730496
0x1f497,0.659090909
0x2605,0.283816425
0x2588,-0.032581454
0x2600,0.46692112
0x1f621,-0.173280423
0x1f60e,0.4933687
0x1f622,0.006675567
0x1f48b,0.69346049
0x1f60b,0.633514986
0x1f64a,0.460689655
0x1f634,-0.080779944
0x1f3b6,0.539229672
0x1f49e,0.742358079
0x1f60c,0.484210526
0x1f525,0.139784946
0x1f4af,0.120879121
0x1f52b,-0.195364238
0x1f49b,0.712624585
0x1f481,0.327868852
0x1f49a,0.659217877
0x266b,0.288930582
0x1f61e,-0.118421053
0x1f606,0.411764706
0x1f61d,0.425403226
0x1f62a,-0.080912863
0xfffd,0.086864407
0x1f62b,-0.145610278
0x1f605,0.17965368
0x1f44a,0.229257642
0x1f480,-0.208333333
0x1f600,0.571753986
0x1f61a,0.714622642
0x1f63b,0.623501199
0xa9,0.117788462
0x1f440,0.063414634
0x1f498,0.688607595
0x1f413,0.028645833
0x2615,0.246073298
0x1f44b,0.416230366
0x270b,0.126984127
0x1f38a,0.727272727
0x1f355,0.420454545
0x2744,0.510028653
0x1f625,0.123167155
0x1f615,-0.4
0x1f4a5,0.14893617
0x1f494,-0.12195122
0x1f624,-0.211009174
0x1f608,0.267692308
0x25ba,0.163076923
0x2708,0.419254658
0x1f51d,0.478547855
0x1f630,-0.01986755
0x26bd,0.622073579
0x1f611,-0.314381271
0x1f451,0.701342282
0x1f639,0.142372881
0x1f449,0.393835616
0x1f343,0.381443299
0x1f381,0.767361111
0x1f620,-0.302083333
0x1f427,0.461267606
0x2606,0.432624113
0x1f340,0.287769784
0x1f388,0.725631769
0x1f385,0.321167883
0x1f613,-0.080586081
0x1f623,-0.21402214
0x1f610,-0.392592593
0x270a,0.433333333
0x1f628,-0.141263941
0x1f616,-0.156716418
0x1f4a4,0.374531835
0x1f493,0.671814672
0x1f44e,-0.189922481
0x1f4a6,0.476190476
0x2714,0.273092369
0x1f637,-0.170731707
0x26a1,0.178861789
0x1f64b,0.491525424
0x1f384,0.538135593
0x1f4a9,-0.11790393
0x1f3b5,0.506726457
0x27a1,0.148648649
0x1f61b,0.609090909
0x1f62c,0.196261682
0x1f46f,0.44549763
0x1f48e,0.56937799
0x1f33f,0.389423077
0x1f382,0.621890547
0x1f31f,0.331658291
0x1f52e,0.271356784
0x2757,0.101010101
0x1f46b,0.258883249
0x1f3c6,0.737113402
0x2716,0.316062176
0x261d,0.314136126
0x1f619,0.790575916
0x26c4,0.528795812
0x1f445,0.468421053
0x266a,0.542105263
0x1f342,0.555555556
0x1f48f,0.394594595
0x1f52a,0.071038251
0x1f334,0.533707865
0x1f448,0.431034483
0x1f339,0.610465116
0x1f646,0.50877193
0x279c,0.164705882
0x1f47b,0.232142857
0x1f4b0,0.255952381
0x1f37b,0.521212121
0x1f645,-0.206060606
0x1f31e,0.567901235
0x1f341,0.49068323
0x2b50,0.591194969
0x25aa,0.201257862
0x1f380,0.641025641
0x2501,0.179487179
0x2637,0.064935065
0x1f437,0.375
0x1f649,0.34
0x1f33a,0.56
0x1f485,0.395973154
0x1f436,0.587837838
0x1f31a,0.472972973
0x1f47d,0.321917808
0x1f3a4,0.486111111
0x1f46d,0.472222222
0x1f3a7,0.422535211
0x1f446,0.333333333
0x1f378,0.550724638
0x1f377,0.401459854
0xae,0.284671533
0x1f349,0.610294118
0x1f607,0.6
0x2611,0.103703704
0x1f3c3,0.414814815
0x1f63f,-0.380597015
0x2502,0.350746269
0x1f4a3,0.007633588
0x1f37a,0.503816794
0x25b6,0.213740458
0x1f632,-0.069767442
0x1f3b8,0.528
0x1f379,0.674796748
0x1f4ab,0.512396694
0x1f4da,0.344537815
0x1f636,-0.145299145
0x1f337,0.551724138
0x1f49d,0.660869565
0x1f4a8,0.391304348
0x1f3c8,0.543859649
0x1f48d,0.491071429
0x2614,0.297297297
0x1f478,0.621621622
0x1f1ea,0.633027523
0x2591,-0.046296296
0x1f369,0.392523364
0x1f47e,0.371428571
0x2601,0.317307692
0x1f33b,0.586538462
0x1f635,0.087378641
0x1f4d2,0.039215686
0x21bf,0.666666667
0x1f42f,0.49
0x1f47c,0.343434343
0x1f354,0.285714286
0x1f638,0.422680412
0x1f476,0.447916667
0x21be,0.666666667
0x1f490,0.757894737
0x1f30a,0.515789474
0x1f366,0.473684211
0x1f353,0.691489362
0x1f447,0.255319149
0x1f486,0.22826087
0x1f374,0.554347826
0x1f627,-0.065217391
0x1f1f8,0.527472527
0x1f62e,0.277777778
0x2593,0.011111111
0x1f6ab,-0.454545455
0x1f63d,0.590909091
0x1f308,0.534090909
0x1f640,0.340909091
0x26a0,-0.068181818
0x1f3ae,0.441860465
0x256f,-0.011904762
0x1f346,0.416666667
0x1f370,0.464285714
0x2713,0.297619048
0x1f450,-0.024096386
0x1f647,0.144578313
0x1f35f,0.313253012
0x1f34c,0.451219512
0x1f491,0.682926829
0x1f46c,-0.06097561
0x1f423,0.49382716
0x1f383,0.617283951
0x25ac,0.481481481
0xfffc,-0.49382716
0x1f61f,0.075
0x1f43e,0.628205128
0x1f393,0.584415584
0x1f3ca,0.597402597
0x1f36b,0.157894737
0x1f4f7,0.447368421
0x1f444,0.493333333
0x1f33c,0.810810811
0x1f6b6,-0.148648649
0x1f431,0.534246575
0x2551,0.150684932
0x1f438,-0.083333333
0x1f1fa,0.563380282
0x1f47f,-0.557142857
0x1f6ac,0.542857143
0x273f,0.4
0x1f4d6,0.176470588
0x1f412,0.544117647
0x1f30d,0.617647059
0x250a,1
0x1f425,0.611940299
0x1f300,0.106060606
0x1f43c,0.272727273
0x1f3a5,0.303030303
0x1f484,0.454545455
0x1f4b8,0.166666667
0x26d4,0.507692308
0x25cf,0.184615385
0x1f3c0,0.265625
0x1f489,0.375
0x1f49f,0.714285714
0x1f697,0.241935484
0x1f62f,0.129032258
0x1f4dd,0.241935484
0x2550,0.016129032
0x2666,0.475409836
0x1f4ad,0.216666667
0x1f319,0.620689655
0x1f41f,0.724137931
0x1f463,0.362068966
0x261e,0.120689655
0x2702,-0.482758621
0x1f5ff,0.465517241
0x1f35d,0.122807018
0x1f46a,-0.01754386
0x1f36d,0.315789474
0x1f303,0.410714286
0x274c,0.285714286
0x1f430,0.618181818
0x1f48a,0.454545455
0x1f6a8,0.672727273
0x1f626,-0.388888889
0x1f36a,0.333333333
0x1f363,-0.245283019
0x256d,0.169811321
0x2727,0.339622642
0x1f386,0.75
0x256e,0.134615385
0x1f38e,0.960784314
0x1f1e9,0.647058824
0x2705,0.431372549
0x1f479,0.06122449
0x1f4f1,0.326530612
0x1f64d,-0.346938776
0x1f351,0.265306122
0x1f3bc,0.346938776
0x1f50a,0.428571429
0x1f30c,0.553191489
0x1f34e,0.340425532
0x1f43b,0.468085106
0x2500,0.14893617
0x2570,-0.063829787
0x1f487,0.347826087
0x266c,0.260869565
0x265a,0.043478261
0x1f534,0.422222222
0x1f371,-0.333333333
0x1f34a,0.444444444
0x1f352,0.333333333
0x1f42d,0.733333333
0x1f45f,0.444444444
0x1f30e,0.340909091
0x1f34d,0.5
0x1f42e,0.627906977
0x1f4f2,0.255813953
0x263c,0.209302326
0x1f305,0.380952381
0x1f1f7,0.714285714
0x1f460,0.380952381
0x1f33d,0.476190476
0x1f4a7,-0.170731707
0x2753,0.073170732
0x1f36c,0.390243902
0x1f63a,0.425
0x1f434,0.075
0x1f680,0.525
0xa6,0.625
0x1f4a2,0.25
0x1f3ac,0.3
0x1f367,0.325
0x1f35c,0.425
0x1f40f,0.6
0x1f418,0.025
0x1f467,0.15
0x2800,0.05
0x1f3c4,0.564102564
0x27a4,0.333333333
0x2b06,0.307692308
0x1f34b,0.263157895
0x1f197,0.578947368
0x26aa,0.486486486
0x1f4fa,0.405405405
0x1f345,0.378378378
0x26c5,0.486486486
0x1f422,0.216216216
0x1f459,0.540540541
0x1f3e1,0.472222222
0x1f33e,0.583333333
0x25c9,0.277777778
0x270f,0.371428571
0x1f42c,0.457142857
0x1f364,0.057142857
0x1f1f9,0.628571429
0x2663,0.371428571
0x1f41d,0.228571429
0x1f31d,0.205882353
0x1f1ee,0.647058824
0x1f50b,-0.529411765
0x1f40d,0.382352941
0x2654,0.588235294
0x1f373,0.03030303
0x1f535,0.333333333
0x1f63e,-0.363636364
0x1f315,0.606060606
0x1f428,0.484848485
0x1f510,0.363636364
0x1f4bf,0.666666667
0x2741,0.060606061
0x1f333,0.53125
0x1f470,0.53125
0x2740,0.4375
0x2693,0.625
0x1f6b4,0.71875
0x2580,-0.15625
0x1f457,0.258064516
0x2795,0.580645161
0x1f4ac,0.4
0x2592,-0.033333333
0x1f51c,0.3
0x1f368,0.233333333
0x1f4b2,0.266666667
0x26fd,0.166666667
0x1f359,0.310344828
0x1f357,0.068965517
0x1f372,0.137931034
0x1f365,-0.655172414
0x25b8,0.24137931
0x265b,0.206896552
0x1f63c,0.392857143
0x1f419,0.428571429
0x1f468,0.571428571
0x1f35a,0.5
0x1f356,0.142857143
0x2668,0.964285714
0x1f3b9,0.392857143
0x2655,0.428571429
0x2583,1
0x1f698,0.074074074
0x1f34f,0.074074074
0x1f469,0.074074074
0x1f466,0.148148148
0x1f1ec,0.296296296
0x1f1e7,0.296296296
0x2620,-0.037037037
0x1f420,0.461538462
0x1f6b9,0.769230769
0x1f4b5,0.423076923
0x2730,0.884615385
0x2560,0.230769231
0x1f45b,0.4
0x1f699,0.04
0x1f331,0.64
0x1f4bb,0.28
0x1f30f,0.36
0x2584,-0.08
0x1f453,0.333333333
0x25c4,0.25
0x26be,-0.041666667
0x1f332,0.434782609
0x1f474,0.260869565
0x1f3e0,0.565217391
0x1f347,0.304347826
0x1f358,0.434782609
0x1f35b,0.043478261
0x1f407,0.260869565
0x1f51e,-0.043478261
0x1f475,0.47826087
0x25c0,0.304347826
0x1f519,0.217391304
0x1f335,0.217391304
0x1f43d,0.136363636
0x1f36e,-0.136363636
0x1f387,0.772727273
0x1f40e,0.454545455
0x2794,-0.136363636
0x1f4b6,0
0x1f424,0.590909091
0x2569,0.227272727
0x1f6c0,0.142857143
0x1f311,0.523809524
0x1f6b2,0.428571429
0x1f411,-0.19047619
0x1f3c1,0.571428571
0x1f35e,0.047619048
0x1f3be,0.619047619
0x255a,0.333333333
0x1f239,0.333333333
0x1f433,0.15
0x1f46e,-0.4
0x2639,-0.6
0x1f435,0.55
0x272a,0.35
0x25d5,0.5
0x1f5fc,0.6
0x2590,-0.15
0x2660,0.35
0x2533,-0.4
0x1f47a,-0.210526316
0x1f41a,0.263157895
0x1f442,-0.157894737
0x1f5fd,0.368421053
0x1f375,0.421052632
0x1f192,0.421052632
0x1f36f,0.052631579
0x1f43a,0.263157895
0x21e8,0.526315789
0x27a8,0.157894737
0x1f313,0.684210526
0x1f512,0.210526316
0x256c,-0.157894737
0x1f473,0.722222222
